Date,Close,,,,
15/10/2009,190.56,,,,
16/10/2009,188.1,,,,
19/10/2009,189.96,,,,
20/10/2009,198.8,,,,
21/10/2009,204.98,,,,
22/10/2009,205.2,,,,
23/10/2009,203.88,,,,
26/10/2009,202.28,,,,
27/10/2009,197.38,,,,
28/10/2009,192.27,,,,
29/10/2009,196.39,,,,
30/10/2009,188.5,,,,
02/11/2009,189.29,,,,
03/11/2009,188.71,,,,
04/11/2009,190.86,,,,
05/11/2009,194.16,,,,
06/11/2009,194.35,,,,
09/11/2009,201.5,,,,
10/11/2009,202.98,,,,
11/11/2009,203.26,,,,
12/11/2009,202,,,,
13/11/2009,204.49,,,,
16/11/2009,206.45,,,,
17/11/2009,207,,,,
18/11/2009,205.96,,,,
19/11/2009,200.42,,,,
20/11/2009,199.93,,,,
23/11/2009,205.87,,,,
24/11/2009,204.44,,,,
25/11/2009,204.13,,,,
27/11/2009,200.592,,,,
30/11/2009,199.95,,,,
01/12/2009,196.91,,,,
02/12/2009,196.12,,,,
03/12/2009,196.5,,,,
04/12/2009,193.32,,,,
07/12/2009,189,,,,
08/12/2009,189.83,,,,
09/12/2009,197.45,,,,
10/12/2009,196.6,,,,
11/12/2009,194.7,,,,
14/12/2009,197.02,,,,
15/12/2009,194.17,,,,
16/12/2009,195.03,,,,
17/12/2009,191.77,,,,
18/12/2009,195.26,,,,
21/12/2009,198.23,,,,
22/12/2009,200.49,,,,
23/12/2009,202.19,,,,
24/12/2009,209.04,,,,
28/12/2009,211.58,,,,
29/12/2009,209.07,,,,
30/12/2009,211.8,,,,
31/12/2009,210.84,,,,
04/01/2010,214.18,,,,
05/01/2010,214.38,,,,
06/01/2010,210.94,,,,
07/01/2010,210.58,,,,
08/01/2010,211.89,,,,
11/01/2010,210.07,,,,
12/01/2010,207.73,,,,
13/01/2010,210.4,,,,
14/01/2010,209.42,,,,
15/01/2010,205.9,,,,
19/01/2010,215.04,,,,
20/01/2010,211.83,,,,
21/01/2010,208.24,,,,
22/01/2010,197.76,,,,
25/01/2010,202.5,,,,
26/01/2010,205.89,,,,
27/01/2010,207.97,,,,
28/01/2010,199.3,,,,
29/01/2010,192.12,,,,
01/02/2010,194.705,,,,
02/02/2010,195.82,,,,
03/02/2010,199.22,,,,
04/02/2010,192,,,,
05/02/2010,195.3,,,,
08/02/2010,194.01,,,,
09/02/2010,196.19,,,,
10/02/2010,195.25,,,,
11/02/2010,198.72,,,,
12/02/2010,200.6,,,,
16/02/2010,203.42,,,,
17/02/2010,202.54,,,,
18/02/2010,203.04,,,,
19/02/2010,201.64,,,,
22/02/2010,200.44,,,,
23/02/2010,196.98,,,,
24/02/2010,200.55,,,,
25/02/2010,202,,,,
26/02/2010,204.64,,,,
01/03/2010,209.01,,,,
02/03/2010,208.8,,,,
03/03/2010,209.33,,,,
04/03/2010,210.75,,,,
05/03/2010,219,,,,
08/03/2010,219.03,,,,
09/03/2010,223.17,,,,
10/03/2010,224.84,,,,
11/03/2010,225.5,,,,
12/03/2010,226.62,,,,
15/03/2010,223.9,,,,
16/03/2010,224.55,,,,
17/03/2010,224.07,,,,
18/03/2010,224.75,,,,
19/03/2010,222.21,,,,
22/03/2010,224.88,,,,
23/03/2010,228.39,,,,
24/03/2010,229.36,,,,
25/03/2010,226.73,,,,
26/03/2010,230.91,,,,
29/03/2010,232.45,,,,
30/03/2010,235.83,,,,
31/03/2010,234.92,,,,
01/04/2010,235.97,,,,
05/04/2010,238.5,,,,
06/04/2010,239.66,,,,
07/04/2010,240.54,,,,
08/04/2010,239.95,,,,
09/04/2010,241.88,,,,
12/04/2010,242.31,,,,
13/04/2010,242.34,,,,
14/04/2010,245.63,,,,
15/04/2010,248.92,,,,
16/04/2010,247.44,,,,
19/04/2010,247.08,,,,
20/04/2010,244.61,,,,
21/04/2010,259.24,,,,
22/04/2010,266.33,,,,
23/04/2010,270.85,,,,
26/04/2010,269.5,,,,
27/04/2010,262.23,,,,
28/04/2010,261.61,,,,
29/04/2010,268.6,,,,
30/04/2010,261.01,,,,
03/05/2010,266.36,,,,
04/05/2010,258.66,,,,
05/05/2010,256.12,,,,
06/05/2010,246.05,,,,
07/05/2010,235.82,,,,
10/05/2010,253.89,,,,
11/05/2010,256.57,,,,
12/05/2010,262.08,,,,
13/05/2010,258.27,,,,
14/05/2010,254,,,,
17/05/2010,254.15,,,,
18/05/2010,252.33,,,,
19/05/2010,248.31,,,,
20/05/2010,237.57,,,,
21/05/2010,242.33,,,,
24/05/2010,246.75,,,,
25/05/2010,245.2,,,,
26/05/2010,244.11,,,,
27/05/2010,253.49,,,,
28/05/2010,256.99,,,,
01/06/2010,260.8,,,,
02/06/2010,263.94,,,,
03/06/2010,263.3,,,,
04/06/2010,256.086,,,,
07/06/2010,250.95,,,,
08/06/2010,249.38,,,,
09/06/2010,243.21,,,,
10/06/2010,250.74,,,,
11/06/2010,253.51,,,,
14/06/2010,254.18,,,,
15/06/2010,259.8,,,,
16/06/2010,267.28,,,,
17/06/2010,271.82,,,,
18/06/2010,274.07,,,,
21/06/2010,270.36,,,,
22/06/2010,273.46,,,,
23/06/2010,270.98,,,,
24/06/2010,268.73,,,,
25/06/2010,266.01,,,,
28/06/2010,268.3,,,,
29/06/2010,256.29,,,,
30/06/2010,251.54,,,,
01/07/2010,248.47,,,,
02/07/2010,247,,,,
06/07/2010,248.6,,,,
07/07/2010,258.77,,,,
08/07/2010,258,,,,
09/07/2010,259.7,,,,
12/07/2010,257.299,,,,
13/07/2010,252.11,,,,
14/07/2010,252.84,,,,
15/07/2010,251.3,,,,
16/07/2010,249.86,,,,
19/07/2010,245.64,,,,
20/07/2010,252.07,,,,
21/07/2010,254.25,,,,
22/07/2010,259.29,,,,
23/07/2010,260.05,,,,
26/07/2010,259.27,,,,
27/07/2010,264.09,,,,
28/07/2010,260.98,,,,
29/07/2010,258.11,,,,
30/07/2010,257.29,,,,
02/08/2010,261.77,,,,
03/08/2010,261.92,,,,
04/08/2010,262.94,,,,
05/08/2010,261.7,,,,
06/08/2010,260.15,,,,
09/08/2010,261.8,,,,
10/08/2010,259.4,,,,
11/08/2010,250.07,,,,
12/08/2010,251.79,,,,
13/08/2010,249.1,,,,
16/08/2010,247.67,,,,
17/08/2010,252.12,,,,
18/08/2010,253.07,,,,
19/08/2010,249.83,,,,
20/08/2010,249.66,,,,
23/08/2010,245.8,,,,
24/08/2010,240.25,,,,
25/08/2010,242.89,,,,
26/08/2010,240.29,,,,
27/08/2010,241.59,,,,
30/08/2010,242.51,,,,
31/08/2010,243.37,,,,
01/09/2010,250.27,,,,
02/09/2010,252.17,,,,
03/09/2010,258.77,,,,
07/09/2010,257.95,,,,
08/09/2010,262.91,,,,
09/09/2010,263.07,,,,
10/09/2010,263.4,,,,
13/09/2010,267.3,,,,
14/09/2010,268.04,,,,
15/09/2010,270.23,,,,
16/09/2010,276.57,,,,
17/09/2010,275.46,,,,
20/09/2010,283.54,,,,
21/09/2010,284.15,,,,
22/09/2010,287.74,,,,
23/09/2010,288.92,,,,
24/09/2010,292.48,,,,
27/09/2010,291.02,,,,
28/09/2010,286.85,,,,
29/09/2010,287.34,,,,
30/09/2010,283.75,,,,
01/10/2010,282.52,,,,
04/10/2010,278.6,,,,
05/10/2010,289.44,,,,
06/10/2010,288.96,,,,
07/10/2010,289.1,,,,
08/10/2010,294.11,,,,
11/10/2010,295.36,,,,
12/10/2010,298.74,,,,
13/10/2010,300.08,,,,
14/10/2010,302.27,,,,
15/10/2010,314.97,,,,
18/10/2010,317.92,,,,
19/10/2010,309.65,,,,
20/10/2010,310.53,,,,
21/10/2010,309.385,,,,
22/10/2010,307.88,,,,
25/10/2010,308.83,,,,
26/10/2010,308.06,,,,
27/10/2010,307.71,,,,
28/10/2010,305.23,,,,
29/10/2010,300.88,,,,
01/11/2010,304.18,,,,
02/11/2010,309.7,,,,
03/11/2010,312.75,,,,
04/11/2010,318.25,,,,
05/11/2010,317.13,,,,
08/11/2010,318.8,,,,
09/11/2010,316.08,,,,
10/11/2010,318.09,,,,
11/11/2010,316.54,,,,
12/11/2010,308.11,,,,
15/11/2010,307.41,,,,
16/11/2010,301.24,,,,
17/11/2010,300.35,,,,
18/11/2010,308.57,,,,
19/11/2010,306.9,,,,
22/11/2010,313.36,,,,
23/11/2010,308.72,,,,
24/11/2010,314.78,,,,
26/11/2010,315,,,,
29/11/2010,316.83,,,,
30/11/2010,311.15,,,,
01/12/2010,316.72,,,,
02/12/2010,318.13,,,,
03/12/2010,317.47,,,,
06/12/2010,320.17,,,,
07/12/2010,318.2,,,,
08/12/2010,321.01,,,,
09/12/2010,319.89,,,,
10/12/2010,320.6,,,,
13/12/2010,321.6,,,,
14/12/2010,320.26,,,,
15/12/2010,320.4,,,,
16/12/2010,321,,,,
17/12/2010,320.66,,,,
20/12/2010,322.2,,,,
21/12/2010,324.21,,,,
22/12/2010,325.25,,,,
23/12/2010,323.6,,,,
27/12/2010,324.7,,,,
28/12/2010,325.47,,,,
29/12/2010,325.3,,,,
30/12/2010,323.66,,,,
31/12/2010,322.44,,,,
03/01/2011,329.72,,,,
04/01/2011,331.3,,,,
05/01/2011,334,,,,
06/01/2011,333.65,,,,
07/01/2011,336.13,,,,
10/01/2011,342.3,,,,
11/01/2011,341.6,,,,
12/01/2011,344.42,,,,
13/01/2011,345.66,,,,
14/01/2011,348.46,,,,
18/01/2011,341,,,,
19/01/2011,338.84,,,,
20/01/2011,332.82,,,,
21/01/2011,326.72,,,,
24/01/2011,337.38,,,,
25/01/2011,341.4,,,,
26/01/2011,343.87,,,,
27/01/2011,343.25,,,,
28/01/2011,336.05,,,,
31/01/2011,339.3,,,,
01/02/2011,345.11,,,,
02/02/2011,344.32,,,,
03/02/2011,343.41,,,,
04/02/2011,346.5,,,,
07/02/2011,351.87,,,,
08/02/2011,355.32,,,,
09/02/2011,358.12,,,,
10/02/2011,354.54,,,,
11/02/2011,356.86,,,,
14/02/2011,359.18,,,,
15/02/2011,359.95,,,,
16/02/2011,363.06,,,,
17/02/2011,358.29,,,,
18/02/2011,350.56,,,,
22/02/2011,338.68,,,,
23/02/2011,342.62,,,,
24/02/2011,342.57,,,,
25/02/2011,348.29,,,,
28/02/2011,353.49,,,,
01/03/2011,349.5,,,,
02/03/2011,352.12,,,,
03/03/2011,359.56,,,,
04/03/2011,360,,,,
07/03/2011,355.4,,,,
08/03/2011,355.67,,,,
09/03/2011,352.45,,,,
10/03/2011,346.71,,,,
11/03/2011,352.008,,,,
14/03/2011,353.56,,,,
15/03/2011,345.43,,,,
16/03/2011,330.03,,,,
17/03/2011,334.49,,,,
18/03/2011,330.66,,,,
21/03/2011,339.2,,,,
22/03/2011,341.13,,,,
23/03/2011,339.13,,,,
24/03/2011,345.03,,,,
25/03/2011,351.59,,,,
28/03/2011,350.45,,,,
29/03/2011,350.95,,,,
30/03/2011,348.77,,,,
31/03/2011,348.576,,,,
01/04/2011,344.55,,,,
04/04/2011,341.2,,,,
05/04/2011,338.69,,,,
06/04/2011,338.04,,,,
07/04/2011,338.08,,,,
08/04/2011,335.06,,,,
11/04/2011,330.99,,,,
12/04/2011,332.4,,,,
13/04/2011,336.088,,,,
14/04/2011,332.07,,,,
15/04/2011,327.48,,,,
18/04/2011,331.85,,,,
19/04/2011,337.88,,,,
20/04/2011,342.36,,,,
21/04/2011,350.71,,,,
25/04/2011,353.1,,,,
26/04/2011,350.46,,,,
27/04/2011,350.24,,,,
28/04/2011,347.11,,,,
29/04/2011,349.09,,,,
02/05/2011,346.228,,,,
03/05/2011,348,,,,
04/05/2011,349.92,,,,
05/05/2011,346.91,,,,
06/05/2011,346.55,,,,
09/05/2011,347.51,,,,
10/05/2011,349.45,,,,
11/05/2011,347.24,,,,
12/05/2011,346.59,,,,
13/05/2011,340.48,,,,
16/05/2011,333.32,,,,
17/05/2011,336.11,,,,
18/05/2011,339.78,,,,
19/05/2011,340.55,,,,
20/05/2011,335.15,,,,
23/05/2011,334.4,,,,
24/05/2011,332.35,,,,
25/05/2011,336.55,,,,
26/05/2011,334.99,,,,
27/05/2011,337.37,,,,
31/05/2011,347.68,,,,
01/06/2011,345.5,,,,
02/06/2011,345.94,,,,
03/06/2011,343.31,,,,
06/06/2011,338.055,,,,
07/06/2011,331.91,,,,
08/06/2011,332.31,,,,
09/06/2011,331.5,,,,
10/06/2011,325.57,,,,
13/06/2011,326.59,,,,
14/06/2011,332.33,,,,
15/06/2011,326.79,,,,
16/06/2011,325.16,,,,
17/06/2011,320.31,,,,
20/06/2011,315.32,,,,
21/06/2011,325.27,,,,
22/06/2011,322.6,,,,
23/06/2011,331.24,,,,
24/06/2011,326.35,,,,
27/06/2011,332.08,,,,
28/06/2011,335.26,,,,
29/06/2011,334.04,,,,
30/06/2011,335.6,,,,
01/07/2011,343.4,,,,
05/07/2011,349.31,,,,
06/07/2011,351.84,,,,
07/07/2011,357.21,,,,
08/07/2011,359.72,,,,
11/07/2011,354.1,,,,
12/07/2011,353.85,,,,
13/07/2011,358.14,,,,
14/07/2011,357.91,,,,
15/07/2011,364.96,,,,
18/07/2011,373.82,,,,
19/07/2011,376.85,,,,
20/07/2011,387,,,,
21/07/2011,387.28,,,,
22/07/2011,393.3,,,,
25/07/2011,398.411,,,,
26/07/2011,403.26,,,,
27/07/2011,392.58,,,,
28/07/2011,391.91,,,,
29/07/2011,390.692,,,,
01/08/2011,396.74,,,,
02/08/2011,388.92,,,,
03/08/2011,392.57,,,,
04/08/2011,377.35,,,,
05/08/2011,373.75,,,,
08/08/2011,353.35,,,,
09/08/2011,374.42,,,,
10/08/2011,363,,,,
11/08/2011,373.68,,,,
12/08/2011,376.86,,,,
15/08/2011,383.3,,,,
16/08/2011,380.4,,,,
17/08/2011,380.21,,,,
18/08/2011,365.85,,,,
19/08/2011,356.08,,,,
22/08/2011,356.41,,,,
23/08/2011,373.59,,,,
24/08/2011,376.15,,,,
25/08/2011,373.71,,,,
26/08/2011,383.72,,,,
29/08/2011,389.8939,,,,
30/08/2011,389.96,,,,
31/08/2011,384.81,,,,
01/09/2011,381.15,,,,
02/09/2011,374.05,,,,
06/09/2011,379.5,,,,
07/09/2011,383.92,,,,
08/09/2011,384.19,,,,
09/09/2011,377.06,,,,
12/09/2011,379.95,,,,
13/09/2011,384.48,,,,
14/09/2011,389.28,,,,
15/09/2011,393.06,,,,
16/09/2011,400.24,,,,
19/09/2011,411.64,,,,
20/09/2011,413.46,,,,
21/09/2011,412.2,,,,
22/09/2011,401.82,,,,
23/09/2011,404.13,,,,
26/09/2011,403.2,,,,
27/09/2011,399.26,,,,
28/09/2011,396.92,,,,
29/09/2011,390.19,,,,
30/09/2011,381.2,,,,
03/10/2011,374.34,,,,
04/10/2011,372.58,,,,
05/10/2011,378.62,,,,
06/10/2011,377.31,,,,
07/10/2011,369.81,,,,
10/10/2011,388.81,,,,
11/10/2011,400.27,,,,
12/10/2011,402.11,,,,
13/10/2011,408.42,,,,
14/10/2011,422,,,,
17/10/2011,419.77,,,,
18/10/2011,421.88,,,,
19/10/2011,398.81,,,,
20/10/2011,395.4499,,,,
21/10/2011,393.04,,,,
24/10/2011,405.7,,,,
25/10/2011,397.86,,,,
26/10/2011,400.32,,,,
27/10/2011,404.48,,,,
28/10/2011,405.04,,,,
31/10/2011,404.8,,,,
01/11/2011,396.64,,,,
02/11/2011,397.3,,,,
03/11/2011,403.05,,,,
04/11/2011,400.24,,,,
07/11/2011,399.77,,,,
08/11/2011,406.01,,,,
09/11/2011,395.31,,,,
10/11/2011,385.21,,,,
11/11/2011,384.67,,,,
14/11/2011,379.26,,,,
15/11/2011,388.82,,,,
16/11/2011,384.89,,,,
17/11/2011,377.41,,,,
18/11/2011,374.95,,,,
21/11/2011,369.01,,,,
22/11/2011,376.52,,,,
23/11/2011,367,,,,
25/11/2011,363.79,,,,
28/11/2011,376.02,,,,
29/11/2011,373.2,,,,
30/11/2011,381.96,,,,
01/12/2011,387.82,,,,
02/12/2011,389.7,,,,
05/12/2011,393.007,,,,
06/12/2011,391,,,,
07/12/2011,389.14,,,,
08/12/2011,390.73,,,,
09/12/2011,393.65,,,,
12/12/2011,391.86,,,,
13/12/2011,388.79,,,,
14/12/2011,380.03,,,,
15/12/2011,378.88,,,,
16/12/2011,380.69,,,,
19/12/2011,381.87,,,,
20/12/2011,396.1,,,,
21/12/2011,396.44,,,,
22/12/2011,398.47,,,,
23/12/2011,403.38,,,,
27/12/2011,406.57,,,,
28/12/2011,402.77,,,,
29/12/2011,405.1,,,,
30/12/2011,404.99,,,,
01/03/2012,544.27,,,,
02/03/2012,545.05,,,,
05/03/2012,533.36,,,,
06/03/2012,530.25,,,,
07/03/2012,530.63,,,,
08/03/2012,541.75,,,,
09/03/2012,545.02,,,,
12/03/2012,552,,,,
13/03/2012,568.08,,,,
14/03/2012,589.58,,,,
15/03/2012,585.4,,,,
16/03/2012,585.57,,,,
19/03/2012,601.22,,,,
20/03/2012,605.96,,,,
21/03/2012,602.5,,,,
22/03/2012,599.4,,,,
23/03/2012,596.2,,,,
26/03/2012,606.88,,,,
27/03/2012,614.57,,,,
28/03/2012,617.61,,,,
29/03/2012,609.86,,,,
30/03/2012,599.47,,,,
02/04/2012,618.68,,,,
03/04/2012,629.312,,,,
04/04/2012,624.09,,,,
05/04/2012,633.67,,,,
09/04/2012,636.24,,,,
10/04/2012,628.75,,,,
11/04/2012,626.11,,,,
12/04/2012,622.55,,,,
13/04/2012,605.19,,,,
16/04/2012,580.65,,,,
17/04/2012,609.3,,,,
18/04/2012,608.24,,,,
19/04/2012,587.95,,,,
20/04/2012,572.405,,,,
23/04/2012,572,,,,
24/04/2012,560.39,,,,
25/04/2012,609.84,,,,
26/04/2012,607.72,,,,
27/04/2012,603,,,,
30/04/2012,584.05,,,,
01/05/2012,582.16,,,,
02/05/2012,586,,,,
03/05/2012,581.742,,,,
04/05/2012,565.28,,,,
07/05/2012,569.64,,,,
08/05/2012,568.07,,,,
09/05/2012,569.25,,,,
10/05/2012,570.48,,,,
11/05/2012,566.71,,,,
14/05/2012,558.09,,,,
15/05/2012,553.09,,,,
16/05/2012,546.07,,,,
17/05/2012,530.12,,,,
18/05/2012,530.25,,,,
21/05/2012,561.3,,,,
22/05/2012,556.91,,,,
23/05/2012,570.31,,,,
24/05/2012,565.25,,,,
25/05/2012,562.29,,,,
29/05/2012,572.26,,,,
30/05/2012,579.01,,,,
31/05/2012,577.55,,,,
01/06/2012,561.06,,,,
04/06/2012,564.29,,,,
05/06/2012,562.68,,,,
06/06/2012,571.73,,,,
07/06/2012,571.74,,,,
08/06/2012,580.27,,,,
11/06/2012,571.5,,,,
12/06/2012,576.15,,,,
13/06/2012,572.15,,,,
14/06/2012,571.51,,,,
15/06/2012,574.13,,,,
18/06/2012,585.81,,,,
19/06/2012,587.34,,,,
20/06/2012,585.656,,,,
21/06/2012,577.6,,,,
22/06/2012,582,,,,
25/06/2012,570.75,,,,
26/06/2012,572.06,,,,
27/06/2012,574.451,,,,
28/06/2012,568.76,,,,
29/06/2012,584,,,,
02/07/2012,592.71,,,,
03/07/2012,599.41,,,,
05/07/2012,609.9432,,,,
06/07/2012,606.2199,,,,
09/07/2012,613.89,,,,
10/07/2012,608.15,,,,
11/07/2012,604.43,,,,
12/07/2012,598.8472,,,,
13/07/2012,604.8,,,,
16/07/2012,606.95,,,,
17/07/2012,606.91,,,,
18/07/2012,606.16,,,,
19/07/2012,614.42,,,,
20/07/2012,603.8,,,,
23/07/2012,603.84,,,,
24/07/2012,601.28,,,,
25/07/2012,574.97,,,,
26/07/2012,574.66,,,,
27/07/2012,585.28,,,,
30/07/2012,594.96,,,,
31/07/2012,610.76,,,,
01/08/2012,606.84,,,,
02/08/2012,607.75,,,,
03/08/2012,615.65,,,,
06/08/2012,622.483,,,,
07/08/2012,620.97,,,,
08/08/2012,619.85,,,,
09/08/2012,620.73,,,,
10/08/2012,621.64,,,,
13/08/2012,630,,,,
14/08/2012,631.63,,,,
15/08/2012,630.63,,,,
16/08/2012,636.3,,,,
17/08/2012,648.1599,,,,
20/08/2012,664.9901,,,,
21/08/2012,656.2,,,,
22/08/2012,668.88,,,,
23/08/2012,662.36,,,,
24/08/2012,663.18,,,,
27/08/2012,675.47,,,,
28/08/2012,674.75,,,,
29/08/2012,673.46,,,,
30/08/2012,663.91,,,,
31/08/2012,665.22,,,,
04/09/2012,674.64,,,,
05/09/2012,670.15,,,,
06/09/2012,676.34,,,,
07/09/2012,680.39,,,,
10/09/2012,662.52,,,,
11/09/2012,660.6,,,,
12/09/2012,669.86,,,,
13/09/2012,682.97,,,,
14/09/2012,691.24,,,,
17/09/2012,699.8,,,,
18/09/2012,701.951,,,,
19/09/2012,702.173,,,,
20/09/2012,698.6946,,,,
21/09/2012,700.7,,,,
24/09/2012,689.84,,,,
25/09/2012,673.7,,,,
26/09/2012,665.03,,,,
27/09/2012,681.42,,,,
28/09/2012,667.08,,,,
01/10/2012,659.74,,,,
02/10/2012,661.27,,,,
03/10/2012,671.8,,,,
04/10/2012,666.89,,,,
05/10/2012,652.58,,,,
08/10/2012,638.17,,,,
09/10/2012,636.17,,,,
10/10/2012,640.88,,,,
11/10/2012,628.1,,,,
12/10/2012,629.56,,,,
15/10/2012,634.75,,,,
16/10/2012,649.61,,,,
17/10/2012,644.53,,,,
18/10/2012,632.6,,,,
19/10/2012,609.784,,,,
22/10/2012,634.16,,,,
23/10/2012,613.42,,,,
24/10/2012,616.49,,,,
25/10/2012,609.65,,,,
26/10/2012,603.97,,,,
31/10/2012,595.24,,,,
01/11/2012,596.52,,,,
02/11/2012,576.94,,,,
05/11/2012,584.62,,,,
06/11/2012,582.85,,,,
07/11/2012,558.07,,,,
08/11/2012,537.83,,,,
09/11/2012,547.3,,,,
12/11/2012,543,,,,
13/11/2012,542.62,,,,
14/11/2012,537.14,,,,
15/11/2012,525.85,,,,
16/11/2012,527.67,,,,
19/11/2012,565.93,,,,
20/11/2012,561.14,,,,
21/11/2012,561.71,,,,
23/11/2012,571.5,,,,
26/11/2012,589.27,,,,
27/11/2012,584.71,,,,
28/11/2012,582.8001,,,,
29/11/2012,589.35,,,,
30/11/2012,584.98,,,,
03/12/2012,586.09,,,,
04/12/2012,575.78,,,,
05/12/2012,538.8,,,,
06/12/2012,547.24,,,,
07/12/2012,533.02,,,,
10/12/2012,529.75,,,,
11/12/2012,541.01,,,,
12/12/2012,538.92,,,,
13/12/2012,529.5999,,,,
14/12/2012,509,,,,
17/12/2012,519.16,,,,
18/12/2012,533.85,,,,
19/12/2012,526.11,,,,
20/12/2012,521.905,,,,
21/12/2012,519.33,,,,
24/12/2012,520.168,,,,
26/12/2012,512.9,,,,
27/12/2012,514.954,,,,
28/12/2012,509.43,,,,
31/12/2012,532.98,,,,
02/01/2013,548.71,,,,
03/01/2013,542.38,,,,
04/01/2013,527.01,,,,
07/01/2013,523.9701,,,,
08/01/2013,525.19,,,,
09/01/2013,517.1,,,,
10/01/2013,523.48,,,,
11/01/2013,520.12,,,,
14/01/2013,501.9,,,,
15/01/2013,485.81,,,,
16/01/2013,506.08,,,,
17/01/2013,502.7,,,,
18/01/2013,499.96,,,,
22/01/2013,504.71,,,,
23/01/2013,514,,,,
24/01/2013,450.5,,,,
25/01/2013,439.85,,,,
28/01/2013,449.73,,,,
29/01/2013,458.43,,,,
30/01/2013,456.91,,,,
31/01/2013,455.38,,,,
01/02/2013,453.76,,,,
04/02/2013,442.22,,,,
05/02/2013,457.82,,,,
06/02/2013,457.285,,,,
07/02/2013,468.25,,,,
08/02/2013,474.97,,,,
11/02/2013,479.949,,,,
12/02/2013,467.842,,,,
13/02/2013,467,,,,
14/02/2013,466.6,,,,
15/02/2013,460.25,,,,
19/02/2013,459.96,,,,
20/02/2013,448.92,,,,
21/02/2013,445.96,,,,
22/02/2013,450.63,,,,
25/02/2013,442.93,,,,
26/02/2013,448.94,,,,
27/02/2013,444.57,,,,
28/02/2013,441.42,,,,
01/03/2013,430.427,,,,
04/03/2013,420.01,,,,
05/03/2013,431.26,,,,
06/03/2013,425.65,,,,
07/03/2013,430.4,,,,
08/03/2013,431.55,,,,
11/03/2013,437.755,,,,
12/03/2013,428.5,,,,
13/03/2013,428.29,,,,
14/03/2013,432.3799,,,,
15/03/2013,443.85,,,,
18/03/2013,455.72,,,,
19/03/2013,454.49,,,,
20/03/2013,452.03,,,,
21/03/2013,452.78,,,,
22/03/2013,461.95,,,,
25/03/2013,463.53,,,,
26/03/2013,461.13,,,,
27/03/2013,452.07,,,,
28/03/2013,442.54,,,,
01/04/2013,428.91,,,,
02/04/2013,429.89,,,,
03/04/2013,431.85,,,,
04/04/2013,427.62,,,,
05/04/2013,423.2,,,,
08/04/2013,426.21,,,,
09/04/2013,426.98,,,,
10/04/2013,435.77,,,,
11/04/2013,434.37,,,,
12/04/2013,429.77,,,,
15/04/2013,419.86,,,,
16/04/2013,426.09,,,,
17/04/2013,402.8,,,,
18/04/2013,391.9,,,,
